Year,State,Top10_adj,Top5_adj,Top1_adj,Top05_adj,Top01_adj,Top001_adj
1929,Montana,39.23916626,28.45709038,13.65943432,9.852568626,4.743454456,1.921083689
1930,Montana,35.1075592,25.61434555,11.51327515,7.945471764,3.439078808,1.091884732
1931,Montana,40.06603241,28.34065819,12.69108677,8.604877472,3.636556625,1.143872976
1932,Montana,36.86242676,26.68701744,11.36449146,7.789792538,3.542608023,1.258473992
1933,Montana,40.47393799,30.63288689,12.1600256,8.172531128,3.415762901,1.109371662
1934,Montana,46.84917068,33.991436,12.98471928,8.72996521,3.535251379,0.938055754
1935,Montana,40.43933487,27.84544373,11.23048592,7.61075449,3.099278212,0.860823274
1936,Montana,44.25629044,30.26556396,12.81149292,8.892129898,3.690202236,0.917594254
1937,Montana,41.86061478,27.82884789,11.11740017,7.647516727,3.102565765,0.725266993
1938,Montana,40.28930283,26.691082,10.39646816,7.053391933,2.872459412,0.851433873
1939,Montana,43.90113449,28.78306007,11.46564579,7.80480814,3.124764442,0.855508566
1940,Montana,43.55718994,28.8365612,11.87499714,8.068511009,3.159362316,0.759616494
1941,Montana,40.03869629,26.92675972,11.39720345,7.720826626,2.976688862,0.813281119
1942,Montana,38.21115494,26.28476524,12.06405449,8.665623665,4.224786758,2.157014847
1943,Montana,34.32268524,23.24645042,10.06506634,6.924624443,2.831836939,0.82881707
1944,Montana,32.76928329,21.71675682,8.855545998,5.999351978,2.37402463,0.639464915
1945,Montana,34.37773895,23.41625977,9.474578857,6.393050194,2.50732398,0.550897658
1946,Montana,35.73566818,24.05495262,9.654898643,6.523272514,2.388527632,0.592083573
1947,Montana,34.41266632,22.21198845,9.123098373,5.922718048,2.218096018,0.59369725
1948,Montana,34.27999115,22.71909904,9.399414063,6.10710144,2.212504148,0.598955035
1949,Montana,34.16897202,21.76171494,9.314422607,6.296221733,2.259159803,0.49154672
1950,Montana,30.19189072,19.73340034,8.690890312,5.770026684,2.208386421,0.525594831
1951,Montana,28.5357933,19.09203529,8.2949543,5.437564373,2.051727295,0.502650023
1952,Montana,28.44540405,18.93210602,8.548192024,5.869923592,1.906684279,0.451720983
1953,Montana,26.84402847,17.27586174,7.031103134,4.572330952,1.521472812,0.327236593
1954,Montana,28.21334457,18.72974586,7.623132706,5.025290012,1.80449295,0.442350894
1955,Montana,26.81621933,18.1388855,7.501065254,4.778494358,1.470381618,0.260797828
1956,Montana,26.21571541,17.81333542,7.250645161,4.99774456,1.802395225,0.258983165
1957,Montana,30.52975273,20.28874969,7.879361153,5.253546715,1.84201324,0.487635672
1958,Montana,29.54999733,19.66790771,7.603216648,5.358370781,1.608294725,0.417323261
1959,Montana,34.44289398,23.05106354,8.771892548,5.828036308,1.838009238,0.339764625
1960,Montana,30.29841042,20.25559998,7.668779373,5.43735981,1.807232618,0.395567268
1961,Montana,32.42769241,21.5963192,8.611278534,6.138757706,2.589212894,0.665333986
1962,Montana,27.84498978,18.18109703,6.939401627,4.734621525,1.747754574,0.597982109
1963,Montana,29.36874962,18.82344818,7.07943964,4.916231155,1.825063705,0.499843568
1964,Montana,31.5394249,19.72971153,8.757304192,5.209256649,2.282423973,0.856883347
1965,Montana,32.54963303,20.20346642,8.311959267,4.941371441,2.231468678,0.976461112
1966,Montana,30.50882721,18.97204399,7.623393059,4.406800747,1.946886778,0.627972424
1967,Montana,32.09937668,21.28930092,8.653131485,5.084703445,2.139388084,0.853793859
1968,Montana,31.47517014,21.60841179,8.746163368,5.637488842,2.186603308,0.721919775
1969,Montana,30.68990326,20.8125515,8.286125183,5.29744339,2.098510504,0.787187397
1970,Montana,29.42646599,18.36331749,7.304083824,4.46304369,1.762873769,0.749349654
1971,Montana,31.0469265,19.82078362,7.643923759,4.756046295,1.70787847,0.472152978
1972,Montana,28.50382233,18.07229614,6.91740799,4.627923489,1.80138731,0.587502241
1973,Montana,30.76617813,20.30369949,7.775699615,5.263989449,2.157814741,0.509660482
1974,Montana,31.17271042,20.47160912,7.868697166,5.201974869,2.097213984,0.518648922
1975,Montana,31.71382141,20.59711838,7.775129318,4.9427495,1.937464952,0.540329337
1976,Montana,32.29125595,21.17649841,8.003573418,4.916204453,1.883983254,0.458874404
1977,Montana,32.60247803,21.94039726,8.445000648,5.303681374,2.099906206,0.519638062
1978,Montana,30.87627792,20.18439674,7.433636189,4.533331394,1.699421644,0.350515246
